TID,VAR,TRP,VAL,TRF,GRD
DC405313432,TC,RM,0,R,
DC405313432,TC,RS,0,R,
DC405313433,TC,R,1,R,0.0
DC405313433,TC,RG,1,R,
DC405313433,TC,RM,1,R,
DC405313433,TC,RS,1,R,
DC405313434,TC,R,0,R,
DC405313434,TC,RG,0,R,
DC405313434,TC,RM,0,R,
DC405313434,TC,RS,0,R,
DC405910611,TC,R,0,R,0.0
DC405910611,TC,RG,0,R,
DC405910611,TC,RM,0,R,
DC405910611,TC,RS,0,R,
DC405910612,TC,R,0,RS,
DC405910612,TC,RG,0,RS,
DC405910612,TC,RM,0,RS,
DC405910612,TC,RS,0,RS,
DC411111461,TC,R,1,R,0.0
DC411111461,TC,RG,1,R,
DC411111461,TC,RM,1,R,
DC411111461,TC,RS,1,R,
DC411111462,TC,R,0,RG,
DC411111462,TC,RG,0,RG,
DC411111462,TC,RM,0,RG,
DC411111462,TC,RS,0,RG,
DC413913451,TC,R,1,R,0.0
DC413913451,TC,RG,1,R,
DC413913451,TC,RM,1,R,
DC413913451,TC,RS,1,R,
DC413913452,TC,R,0,R,1.0
DC413913452,TC,RG,0,R,
DC413913452,TC,RM,0,R,
DC413913452,TC,RS,0,R,
DC413913453,TC,R,1,R,0.0
DC413913453,TC,RG,1,R,
DC413913453,TC,RM,1,R,
DC413913453,TC,RS,1,R,
DC413913454,TC,R,0,R,
DC413913454,TC,RG,0,R,
DC413913454,TC,RM,0,R,
DC413913454,TC,RS,0,R,
DC418011421,TC,R,0,R,1.0
DC418011421,TC,RG,0,R,
DC418011421,TC,RM,0,R,
DC418011421,TC,RS,0,R,
DC418011422,TC,R,0,RG,
DC418011422,TC,RG,0,RG,
DC418011422,TC,RM,0,RG,
DC418011422,TC,RS,0,RG,
DC419010801,TC,R,1,R,0.0
DC419010801,TC,RG,1,R,
DC419010801,TC,RM,1,R,
DC419010801,TC,RS,1,R,
DC419010802,TC,R,0,RS,
DC419010802,TC,RG,0,RS,
DC419010802,TC,RM,0,RS,
DC419010802,TC,RS,0,RS,
DC420212391,TC,R,1,RG,
DC420212391,TC,RG,1,RG,1.0
DC420212391,TC,RM,1,RG,
DC420212391,TC,RS,1,RG,
DC420212392,TC,R,1,RG,
DC420212392,TC,RG,1,RG,
DC420212392,TC,RM,1,RG,
DC420212392,TC,RS,1,RG,
DC421210561,TC,R,0,R,0.0
DC421210561,TC,RG,0,R,
DC421210561,TC,RM,0,R,
DC421210561,TC,RS,0,R,
DC421210562,TC,R,1,RS,
DC421210562,TC,RG,1,RS,
DC421210562,TC,RM,1,RS,
DC421210562,TC,RS,1,RS,
DC421612881,TC,R,1,R,1.0
DC421612881,TC,RG,1,R,
DC421612881,TC,RM,1,R,
DC421612881,TC,RS,1,R,
DC421612882,TC,R,0,R,1.0
DC421612882,TC,RG,0,R,
DC421612882,TC,RM,0,R,
DC421612882,TC,RS,0,R,
DC421612883,TC,R,1,R,0.0
DC421612883,TC,RG,1,R,
DC421612883,TC,RM,1,R,
DC421612883,TC,RS,1,R,
DC421612884,TC,R,0,R,
DC421612884,TC,RG,0,R,
DC421612884,TC,RM,0,R,
DC421612884,TC,RS,0,R,
DC425411641,TC,R,1,R,1.0
DC425411641,TC,RG,1,R,
DC425411641,TC,RM,1,R,
DC425411641,TC,RS,1,R,
DC425411642,TC,R,1,RM,
DC425411642,TC,RG,1,RM,
DC425411642,TC,RM,1,RM,0.0
DC425411642,TC,RS,1,RM,
DC425411643,TC,R,0,RM,
DC425411643,TC,RG,0,RM,
DC425411643,TC,RM,0,RM,1.0
DC425411643,TC,RS,0,RM,
DC425411644,TC,R,1,RM,
DC425411644,TC,RG,1,RM,
DC425411644,TC,RM,1,RM,
DC425411644,TC,RS,1,RM,
DC426010621,TC,R,1,R,0.0
DC426010621,TC,RG,1,R,
DC426010621,TC,RM,1,R,
DC426010621,TC,RS,1,R,
DC426010622,TC,R,1,RS,
DC426010622,TC,RG,1,RS,
DC426010622,TC,RM,1,RS,
DC426010622,TC,RS,1,RS,0.0
DC426010623,TC,R,1,RS,
DC426010623,TC,RG,1,RS,
DC426010623,TC,RM,1,RS,
DC426010623,TC,RS,1,RS,1.0
DC426010624,TC,R,0,RS,
DC426010624,TC,RG,0,RS,
DC426010624,TC,RM,0,RS,
DC426010624,TC,RS,0,RS,
DC426711131,TC,R,0,RG,
DC426711131,TC,RG,0,RG,1.0
DC426711131,TC,RM,0,RG,
DC426711131,TC,RS,0,RG,
DC426711132,TC,R,0,RG,
DC426711132,TC,RG,0,RG,
DC426711132,TC,RM,0,RG,
DC426711132,TC,RS,0,RG,
DC427713171,TC,R,0,R,0.0
DC427713171,TC,RG,0,R,
DC427713171,TC,RM,0,R,
DC427713171,TC,RS,0,R,
DC427713172,TC,R,0,R,1.0
DC427713172,TC,RG,0,R,
DC427713172,TC,RM,0,R,
DC427713172,TC,RS,0,R,
DC427713173,TC,R,1,R,0.0
DC427713173,TC,RG,1,R,
DC427713173,TC,RM,1,R,
DC427713173,TC,RS,1,R,
DC427713174,TC,R,0,R,
DC427713174,TC,RG,0,R,
DC427713174,TC,RM,0,R,
DC427713174,TC,RS,0,R,
DC428713101,TC,R,1,R,0.0
DC428713101,TC,RG,1,R,
DC428713101,TC,RM,1,R,
DC428713101,TC,RS,1,R,
DC428713102,TC,R,1,R,0.0
DC428713102,TC,RG,1,R,
DC428713102,TC,RM,1,R,
DC428713102,TC,RS,1,R,
DC428713103,TC,R,0,R,0.0
DC428713103,TC,RG,0,R,
DC428713103,TC,RM,0,R,
DC428713103,TC,RS,0,R,
DC428713104,TC,R,0,R,
DC428713104,TC,RG,0,R,
DC428713104,TC,RM,0,R,
DC428713104,TC,RS,0,R,
DC437112511,TC,R,1,RM,
DC437112511,TC,RG,1,RM,
DC437112511,TC,RM,1,RM,0.0
DC437112511,TC,RS,1,RM,
DC437112512,TC,R,0,RM,
DC437112512,TC,RG,0,RM,
DC437112512,TC,RM,0,RM,1.0
DC437112512,TC,RS,0,RM,
DC437112513,TC,R,0,RM,
DC437112513,TC,RG,0,RM,
DC437112513,TC,RM,0,RM,
DC437112513,TC,RS,0,RM,
DC437513091,TC,R,1,R,0.0
DC437513091,TC,RG,1,R,
DC437513091,TC,RM,1,R,
DC437513091,TC,RS,1,R,
DC437513092,TC,R,1,R,0.0
DC437513092,TC,RG,1,R,
DC437513092,TC,RM,1,R,
DC437513092,TC,RS,1,R,
DC437513093,TC,R,0,R,1.0
DC437513093,TC,RG,0,R,
DC437513093,TC,RM,0,R,
DC437513093,TC,RS,0,R,
DC437513094,TC,R,1,R,
DC437513094,TC,RG,1,R,
DC437513094,TC,RM,1,R,
DC437513094,TC,RS,1,R,
DC445713311,TC,R,0,R,0.0
DC445713311,TC,RG,0,R,
DC445713311,TC,RM,0,R,
DC445713311,TC,RS,0,R,
DC445713312,TC,R,0,R,1.0
DC445713312,TC,RG,0,R,
DC445713312,TC,RM,0,R,
DC445713312,TC,RS,0,R,
DC445713313,TC,R,1,R,0.0
DC445713313,TC,RG,1,R,
DC445713313,TC,RM,1,R,
DC445713313,TC,RS,1,R,
DC445713314,TC,R,0,R,
DC445713314,TC,RG,0,R,
DC445713314,TC,RM,0,R,
DC445713314,TC,RS,0,R,
DC450810411,TC,R,0,R,1.0
DC450810411,TC,RG,0,R,
DC450810411,TC,RM,0,R,
DC450810411,TC,RS,0,R,
DC450810412,TC,R,0,RS,
DC450810412,TC,RG,0,RS,
DC450810412,TC,RM,0,RS,
DC450810412,TC,RS,0,RS,0.0
DC450810413,TC,R,1,RS,
DC450810413,TC,RG,1,RS,
DC450810413,TC,RM,1,RS,
DC450810413,TC,RS,1,RS,0.0
DC450810414,TC,R,0,RS,
DC450810414,TC,RG,0,RS,
DC450810414,TC,RM,0,RS,
DC450810414,TC,RS,0,RS,0.0
DC450810415,TC,R,0,RS,
DC450810415,TC,RG,0,RS,
DC450810415,TC,RM,0,RS,
DC450810415,TC,RS,0,RS,
DC458312161,TC,R,0,RS,
DC458312161,TC,RG,0,RS,
DC458312161,TC,RM,0,RS,
DC458312161,TC,RS,0,RS,0.0
DC458312162,TC,R,0,RS,
DC458312162,TC,RG,0,RS,
DC458312162,TC,RM,0,RS,
DC458312162,TC,RS,0,RS,
DC464814321,TC,R,0,R,0.0
DC464814321,TC,RG,0,R,
DC464814321,TC,RM,0,R,
DC464814321,TC,RS,0,R,
DC464814322,TC,R,0,R,1.0
DC464814322,TC,RG,0,R,
DC464814322,TC,RM,0,R,
DC464814322,TC,RS,0,R,
DC464814323,TC,R,1,R,1.0
DC464814323,TC,RG,1,R,
DC464814323,TC,RM,1,R,
DC464814323,TC,RS,1,R,
DC464814324,TC,R,0,R,
DC464814324,TC,RG,0,R,
DC464814324,TC,RM,0,R,
DC464814324,TC,RS,0,R,
DC466212041,TC,R,0,RS,
DC466212041,TC,RG,0,RS,
DC466212041,TC,RM,0,RS,
DC466212041,TC,RS,0,RS,0.0
DC466212042,TC,R,1,RS,
DC466212042,TC,RG,1,RS,
DC466212042,TC,RM,1,RS,
DC466212042,TC,RS,1,RS,0.0
DC466212043,TC,R,0,RS,
DC466212043,TC,RG,0,RS,
DC466212043,TC,RM,0,RS,
DC466212043,TC,RS,0,RS,1.0
DC466212044,TC,R,0,RS,
DC466212044,TC,RG,0,RS,
DC466212044,TC,RM,0,RS,
DC466212044,TC,RS,0,RS,0.0
DC466212045,TC,R,1,RS,
DC466212045,TC,RG,1,RS,
DC466212045,TC,RM,1,RS,
DC466212045,TC,RS,1,RS,
DC469814651,TC,R,0,R,1.0
DC469814651,TC,RG,0,R,
DC469814651,TC,RM,0,R,
DC469814651,TC,RS,0,R,
DC469814652,TC,R,1,R,0.0
DC469814652,TC,RG,1,R,
DC469814652,TC,RM,1,R,
DC469814652,TC,RS,1,R,
DC469814653,TC,R,0,R,0.0
DC469814653,TC,RG,0,R,
DC469814653,TC,RM,0,R,
DC469814653,TC,RS,0,R,
DC469814654,TC,R,1,R,
DC469814654,TC,RG,1,R,
DC469814654,TC,RM,1,R,
DC469814654,TC,RS,1,R,
DC472910281,TC,R,1,R,0.0
DC472910281,TC,RG,1,R,
DC472910281,TC,RM,1,R,
DC472910281,TC,RS,1,R,
DC472910282,TC,R,0,RS,
DC472910282,TC,RG,0,RS,
DC472910282,TC,RM,0,RS,
DC472910282,TC,RS,0,RS,
DC478512561,TC,R,1,RM,
DC478512561,TC,RG,1,RM,
DC478512561,TC,RM,1,RM,1.0
DC478512561,TC,RS,1,RM,
DC478512562,TC,R,1,RM,
DC478512562,TC,RG,1,RM,
DC478512562,TC,RM,1,RM,1.0
DC478512562,TC,RS,1,RM,
DC478512563,TC,R,1,RM,
DC478512563,TC,RG,1,RM,
DC478512563,TC,RM,1,RM,0.0
DC478512563,TC,RS,1,RM,
DC478512564,TC,R,0,RM,
DC478512564,TC,RG,0,RM,
DC478512564,TC,RM,0,RM,1.0
DC478512564,TC,RS,0,RM,
DC478512565,TC,R,0,RM,
DC478512565,TC,RG,0,RM,
DC478512565,TC,RM,0,RM,1.0
DC478512565,TC,RS,0,RM,
DC478512566,TC,R,1,RM,
DC478512566,TC,RG,1,RM,
DC478512566,TC,RM,1,RM,0.0
DC478512566,TC,RS,1,RM,
DC478512567,TC,R,0,RM,
DC478512567,TC,RG,0,RM,
DC478512567,TC,RM,0,RM,
DC478512567,TC,RS,0,RM,
DC478814371,TC,R,0,R,0.0
DC478814371,TC,RG,0,R,
DC478814371,TC,RM,0,R,
DC478814371,TC,RS,0,R,
DC478814372,TC,R,1,R,0.0
DC478814372,TC,RG,1,R,
DC478814372,TC,RM,1,R,
DC478814372,TC,RS,1,R,
DC478814373,TC,R,0,R,1.0
DC478814373,TC,RG,0,R,
DC478814373,TC,RM,0,R,
DC478814373,TC,RS,0,R,
DC478814374,TC,R,0,R,
DC478814374,TC,RG,0,R,
DC478814374,TC,RM,0,R,
DC478814374,TC,RS,0,R,
DC479210531,TC,R,0,R,0.0
DC479210531,TC,RG,0,R,
DC479210531,TC,RM,0,R,
DC479210531,TC,RS,0,R,
DC479210532,TC,R,0,RS,
DC479210532,TC,RG,0,RS,
DC479210532,TC,RM,0,RS,
DC479210532,TC,RS,0,RS,0.0
DC479210533,TC,R,0,RS,
DC479210533,TC,RG,0,RS,
DC479210533,TC,RM,0,RS,
DC479210533,TC,RS,0,RS,
DC482213781,TC,R,1,R,0.0
DC482213781,TC,RG,1,R,
DC482213781,TC,RM,1,R,
DC482213781,TC,RS,1,R,
DC482213782,TC,R,0,R,1.0
DC482213782,TC,RG,0,R,
DC482213782,TC,RM,0,R,
DC482213782,TC,RS,0,R,
DC482213783,TC,R,1,R,0.0
DC482213783,TC,RG,1,R,
DC482213783,TC,RM,1,R,
DC482213783,TC,RS,1,R,
DC482213784,TC,R,0,R,
DC482213784,TC,RG,0,R,
DC482213784,TC,RM,0,R,
DC482213784,TC,RS,0,R,
DC482510481,TC,R,1,R,1.0
DC482510481,TC,RG,1,R,
DC482510481,TC,RM,1,R,
DC482510481,TC,RS,1,R,
DC482510482,TC,R,1,RS,
DC482510482,TC,RG,1,RS,
DC482510482,TC,RM,1,RS,
DC482510482,TC,RS,1,RS,
DC482810871,TC,R,0,R,0.0
DC482810871,TC,RG,0,R,
DC482810871,TC,RM,0,R,
DC482810871,TC,RS,0,R,
DC482810872,TC,R,1,RS,
DC482810872,TC,RG,1,RS,
DC482810872,TC,RM,1,RS,
DC482810872,TC,RS,1,RS,
DC484211621,TC,R,1,R,1.0
DC484211621,TC,RG,1,R,
DC484211621,TC,RM,1,R,
DC484211621,TC,RS,1,R,
DC484211622,TC,R,1,RM,
DC484211622,TC,RG,1,RM,
DC484211622,TC,RM,1,RM,
DC484211622,TC,RS,1,RM,
DC484713261,TC,R,1,R,1.0
DC484713261,TC,RG,1,R,
DC484713261,TC,RM,1,R,
DC484713261,TC,RS,1,R,
DC484713262,TC,R,0,R,0.0
DC484713262,TC,RG,0,R,
DC484713262,TC,RM,0,R,
DC484713262,TC,RS,0,R,
DC484713263,TC,R,1,R,1.0
DC484713263,TC,RG,1,R,
DC484713263,TC,RM,1,R,
DC484713263,TC,RS,1,R,
DC484713264,TC,R,0,R,
DC484713264,TC,RG,0,R,
DC484713264,TC,RM,0,R,
DC484713264,TC,RS,0,R,
DC487211571,TC,R,0,R,1.0
DC487211571,TC,RG,0,R,
DC487211571,TC,RM,0,R,
DC487211571,TC,RS,0,R,
DC487211572,TC,R,0,RM,
DC487211572,TC,RG,0,RM,
DC487211572,TC,RM,0,RM,
DC487211572,TC,RS,0,RM,
DC487313551,TC,R,1,R,0.0
DC487313551,TC,RG,1,R,
DC487313551,TC,RM,1,R,
DC487313551,TC,RS,1,R,
DC487313552,TC,R,0,R,1.0
DC487313552,TC,RG,0,R,
DC487313552,TC,RM,0,R,
DC487313552,TC,RS,0,R,
DC487313553,TC,R,1,R,1.0
DC487313553,TC,RG,1,R,
DC487313553,TC,RM,1,R,
DC487313553,TC,RS,1,R,
DC487313554,TC,R,0,R,
DC487313554,TC,RG,0,R,
DC487313554,TC,RM,0,R,
DC487313554,TC,RS,0,R,
DC488312171,TC,R,1,RS,
DC488312171,TC,RG,1,RS,
DC488312171,TC,RM,1,RS,
DC488312171,TC,RS,1,RS,0.0
DC488312172,TC,R,1,RS,
DC488312172,TC,RG,1,RS,
DC488312172,TC,RM,1,RS,
DC488312172,TC,RS,1,RS,
DC488514551,TC,R,0,R,0.0
DC488514551,TC,RG,0,R,
DC488514551,TC,RM,0,R,
DC488514551,TC,RS,0,R,
DC488514552,TC,R,0,R,1.0
DC488514552,TC,RG,0,R,
DC488514552,TC,RM,0,R,
DC488514552,TC,RS,0,R,
DC488514553,TC,R,1,R,0.0
DC488514553,TC,RG,1,R,
DC488514553,TC,RM,1,R,
DC488514553,TC,RS,1,R,
DC488514554,TC,R,0,R,
DC488514554,TC,RG,0,R,
DC488514554,TC,RM,0,R,
DC488514554,TC,RS,0,R,
DC490711111,TC,R,0,RG,
DC490711111,TC,RG,0,RG,0.0
DC490711111,TC,RM,0,RG,
DC490711111,TC,RS,0,RG,
DC490711112,TC,R,0,RG,
DC490711112,TC,RG,0,RG,
DC490711112,TC,RM,0,RG,
DC490711112,TC,RS,0,RG,
DC497012671,TC,R,1,RM,
DC497012671,TC,RG,1,RM,
DC497012671,TC,RM,1,RM,0.0
DC497012671,TC,RS,1,RM,
DC497012672,TC,R,0,RM,
DC497012672,TC,RG,0,RM,
DC497012672,TC,RM,0,RM,
DC497012672,TC,RS,0,RM,
DC497111261,TC,R,0,R,1.0
DC497111261,TC,RG,0,R,
DC497111261,TC,RM,0,R,
DC497111261,TC,RS,0,R,
DC497111262,TC,R,1,RG,
DC497111262,TC,RG,1,RG,1.0
DC497111262,TC,RM,1,RG,
DC497111262,TC,RS,1,RG,
DC497111263,TC,R,1,RG,
DC497111263,TC,RG,1,RG,
DC497111263,TC,RM,1,RG,
DC497111263,TC,RS,1,RG,
DC504714251,TC,R,0,R,1.0
DC504714251,TC,RG,0,R,
DC504714251,TC,RM,0,R,
DC504714251,TC,RS,0,R,
DC504714252,TC,R,1,R,0.0
DC504714252,TC,RG,1,R,
DC504714252,TC,RM,1,R,
DC504714252,TC,RS,1,R,
DC504714253,TC,R,0,R,0.0
DC504714253,TC,RG,0,R,
DC504714253,TC,RM,0,R,
DC504714253,TC,RS,0,R,
DC504714254,TC,R,0,R,
DC504714254,TC,RG,0,R,
DC504714254,TC,RM,0,R,
DC504714254,TC,RS,0,R,
DC508611501,TC,R,0,R,1.0
DC508611501,TC,RG,0,R,
DC508611501,TC,RM,0,R,
DC508611501,TC,RS,0,R,
DC508611502,TC,R,1,RM,
DC508611502,TC,RG,1,RM,
DC508611502,TC,RM,1,RM,
DC508611502,TC,RS,1,RM,
DC509713481,TC,R,1,R,0.0
DC509713481,TC,RG,1,R,
DC509713481,TC,RM,1,R,
DC509713481,TC,RS,1,R,
DC509713482,TC,R,0,R,0.0
DC509713482,TC,RG,0,R,
DC509713482,TC,RM,0,R,
DC509713482,TC,RS,0,R,
DC509713483,TC,R,0,R,0.0
DC509713483,TC,RG,0,R,
DC509713483,TC,RM,0,R,
DC509713483,TC,RS,0,R,
DC509713484,TC,R,0,R,
DC509713484,TC,RG,0,R,
DC509713484,TC,RM,0,R,
DC509713484,TC,RS,0,R,
DC510512181,TC,R,0,RS,
DC510512181,TC,RG,0,RS,
DC510512181,TC,RM,0,RS,
DC510512181,TC,RS,0,RS,0.0
DC510512182,TC,R,0,RS,
DC510512182,TC,RG,0,RS,
DC510512182,TC,RM,0,RS,
DC510512182,TC,RS,0,RS,
DC510611371,TC,R,0,RG,
DC510611371,TC,RG,0,RG,0.0
DC510611371,TC,RM,0,RG,
DC510611371,TC,RS,0,RG,
DC510611372,TC,R,0,RG,
DC510611372,TC,RG,0,RG,
DC510611372,TC,RM,0,RG,
DC510611372,TC,RS,0,RG,
DC511010971,TC,R,0,R,1.0
DC511010971,TC,RG,0,R,
DC511010971,TC,RM,0,R,
DC511010971,TC,RS,0,R,
DC511010972,TC,R,0,RS,
DC511010972,TC,RG,0,RS,
DC511010972,TC,RM,0,RS,
DC511010972,TC,RS,0,RS,1.0
DC511010973,TC,R,0,RS,
DC511010973,TC,RG,0,RS,
DC511010973,TC,RM,0,RS,
DC511010973,TC,RS,0,RS,
DC511011481,TC,R,0,R,1.0
DC511011481,TC,RG,0,R,
DC511011481,TC,RM,0,R,
DC511011481,TC,RS,0,R,
DC511011482,TC,R,0,RG,
DC511011482,TC,RG,0,RG,1.0
DC511011482,TC,RM,0,RG,
DC511011482,TC,RS,0,RG,
DC511011483,TC,R,0,RG,
DC511011483,TC,RG,0,RG,
DC511011483,TC,RM,0,RG,
DC511011483,TC,RS,0,RG,
DC511610181,TC,R,0,R,0.0
DC511610181,TC,RG,0,R,
DC511610181,TC,RM,0,R,
DC511610181,TC,RS,0,R,
DC511610182,TC,R,0,RS,
DC511610182,TC,RG,0,RS,
DC511610182,TC,RM,0,RS,
DC511610182,TC,RS,0,RS,1.0
DC511610183,TC,R,0,RS,
DC511610183,TC,RG,0,RS,
DC511610183,TC,RM,0,RS,
DC511610183,TC,RS,0,RS,
DC512310301,TC,R,0,R,1.0
DC512310301,TC,RG,0,R,
DC512310301,TC,RM,0,R,
DC512310301,TC,RS,0,R,
DC512310302,TC,R,1,RS,
DC512310302,TC,RG,1,RS,
DC512310302,TC,RM,1,RS,
DC512310302,TC,RS,1,RS,0.0
DC512310303,TC,R,1,RS,
DC512310303,TC,RG,1,RS,
DC512310303,TC,RM,1,RS,
DC512310303,TC,RS,1,RS,0.0
DC512310304,TC,R,1,RS,
DC512310304,TC,RG,1,RS,
DC512310304,TC,RM,1,RS,
DC512310304,TC,RS,1,RS,
DC512813001,TC,R,0,R,1.0
DC512813001,TC,RG,0,R,
DC512813001,TC,RM,0,R,
DC512813001,TC,RS,0,R,
DC512813002,TC,R,1,R,0.0
DC512813002,TC,RG,1,R,
DC512813002,TC,RM,1,R,
DC512813002,TC,RS,1,R,
DC512813003,TC,R,1,R,0.0
DC512813003,TC,RG,1,R,
DC512813003,TC,RM,1,R,
DC512813003,TC,RS,1,R,
DC512813004,TC,R,1,R,
DC512813004,TC,RG,1,R,
DC512813004,TC,RM,1,R,
DC512813004,TC,RS,1,R,
DC512913981,TC,R,1,R,0.0
DC512913981,TC,RG,1,R,
DC512913981,TC,RM,1,R,
DC512913981,TC,RS,1,R,
DC512913982,TC,R,1,R,1.0
DC512913982,TC,RG,1,R,
DC512913982,TC,RM,1,R,
DC512913982,TC,RS,1,R,
DC512913983,TC,R,0,R,0.0
DC512913983,TC,RG,0,R,
DC512913983,TC,RM,0,R,
DC512913983,TC,RS,0,R,
DC512913984,TC,R,1,R,
DC512913984,TC,RG,1,R,
DC512913984,TC,RM,1,R,
DC512913984,TC,RS,1,R,
DC513013461,TC,R,1,R,0.0
DC513013461,TC,RG,1,R,
DC513013461,TC,RM,1,R,
DC513013461,TC,RS,1,R,
DC513013462,TC,R,1,R,0.0
DC513013462,TC,RG,1,R,
DC513013462,TC,RM,1,R,
DC513013462,TC,RS,1,R,
DC513013463,TC,R,0,R,1.0
DC513013463,TC,RG,0,R,
DC513013463,TC,RM,0,R,
DC513013463,TC,RS,0,R,
DC513013464,TC,R,1,R,
DC513013464,TC,RG,1,R,
DC513013464,TC,RM,1,R,
DC513013464,TC,RS,1,R,
DC514011251,TC,R,0,RG,
DC514011251,TC,RG,0,RG,1.0
DC514011251,TC,RM,0,RG,
DC514011251,TC,RS,0,RG,
DC514011252,TC,R,0,RG,
DC514011252,TC,RG,0,RG,
DC514011252,TC,RM,0,RG,
DC514011252,TC,RS,0,RG,
DC514012371,TC,R,0,RG,
DC514012371,TC,RG,0,RG,0.0
DC514012371,TC,RM,0,RG,
DC514012371,TC,RS,0,RG,
DC514012372,TC,R,0,RG,
DC514012372,TC,RG,0,RG,
DC514012372,TC,RM,0,RG,
DC514012372,TC,RS,0,RG,
DC518110591,TC,R,0,RS,
DC518110591,TC,RG,0,RS,
DC518110591,TC,RM,0,RS,
DC518110591,TC,RS,0,RS,0.0
DC518110592,TC,R,0,RS,
DC518110592,TC,RG,0,RS,
DC518110592,TC,RM,0,RS,
DC518110592,TC,RS,0,RS,
DC521213291,TC,R,0,R,0.0
DC521213291,TC,RG,0,R,
DC521213291,TC,RM,0,R,
DC521213291,TC,RS,0,R,
DC521213292,TC,R,0,R,1.0
DC521213292,TC,RG,0,R,
DC521213292,TC,RM,0,R,
DC521213292,TC,RS,0,R,
DC521213293,TC,R,1,R,0.0
DC521213293,TC,RG,1,R,
DC521213293,TC,RM,1,R,
DC521213293,TC,RS,1,R,
DC521213294,TC,R,0,R,
DC521213294,TC,RG,0,R,
DC521213294,TC,RM,0,R,
DC521213294,TC,RS,0,R,
DC522810241,TC,R,0,R,0.0
DC522810241,TC,RG,0,R,
DC522810241,TC,RM,0,R,
DC522810241,TC,RS,0,R,
DC522810242,TC,R,1,RS,
DC522810242,TC,RG,1,RS,
DC522810242,TC,RM,1,RS,
DC522810242,TC,RS,1,RS,
DC523213631,TC,R,0,R,0.0
DC523213631,TC,RG,0,R,
DC523213631,TC,RM,0,R,
DC523213631,TC,RS,0,R,
DC523213632,TC,R,1,R,0.0
DC523213632,TC,RG,1,R,
DC523213632,TC,RM,1,R,
DC523213632,TC,RS,1,R,
DC523213633,TC,R,0,R,1.0
DC523213633,TC,RG,0,R,
DC523213633,TC,RM,0,R,
DC523213633,TC,RS,0,R,
DC523213634,TC,R,1,R,
DC523213634,TC,RG,1,R,
DC523213634,TC,RM,1,R,
DC523213634,TC,RS,1,R,
DC524114081,TC,R,0,R,1.0
DC524114081,TC,RG,0,R,
DC524114081,TC,RM,0,R,
DC524114081,TC,RS,0,R,
DC524114082,TC,R,1,R,0.0
DC524114082,TC,RG,1,R,
DC524114082,TC,RM,1,R,
DC524114082,TC,RS,1,R,
DC524114083,TC,R,0,R,0.0
DC524114083,TC,RG,0,R,
DC524114083,TC,RM,0,R,
DC524114083,TC,RS,0,R,
DC524114084,TC,R,0,R,
DC524114084,TC,RG,0,R,
DC524114084,TC,RM,0,R,
DC524114084,TC,RS,0,R,
DC524414581,TC,R,1,R,0.0
DC524414581,TC,RG,1,R,
DC524414581,TC,RM,1,R,
DC524414581,TC,RS,1,R,
DC524414582,TC,R,1,R,0.0
DC524414582,TC,RG,1,R,
DC524414582,TC,RM,1,R,
DC524414582,TC,RS,1,R,
DC524414583,TC,R,0,R,1.0
DC524414583,TC,RG,0,R,
DC524414583,TC,RM,0,R,
DC524414583,TC,RS,0,R,
DC524414584,TC,R,1,R,
DC524414584,TC,RG,1,R,
DC524414584,TC,RM,1,R,
DC524414584,TC,RS,1,R,
DC526410461,TC,R,0,R,0.0
DC526410461,TC,RG,0,R,
DC526410461,TC,RM,0,R,
DC526410461,TC,RS,0,R,
DC526410462,TC,R,1,RS,
DC526410462,TC,RG,1,RS,
DC526410462,TC,RM,1,RS,
DC526410462,TC,RS,1,RS,
DC529212021,TC,R,0,RS,
DC529212021,TC,RG,0,RS,
DC529212021,TC,RM,0,RS,
DC529212021,TC,RS,0,RS,1.0
DC529212022,TC,R,0,RS,
DC529212022,TC,RG,0,RS,
DC529212022,TC,RM,0,RS,
DC529212022,TC,RS,0,RS,
DC534413851,TC,R,1,R,0.0
DC534413851,TC,RG,1,R,
DC534413851,TC,RM,1,R,
DC534413851,TC,RS,1,R,
DC534413852,TC,R,1,R,0.0
DC534413852,TC,RG,1,R,
DC534413852,TC,RM,1,R,
DC534413852,TC,RS,1,R,
DC534413853,TC,R,0,R,0.0
DC534413853,TC,RG,0,R,
DC534413853,TC,RM,0,R,
DC534413853,TC,RS,0,R,
DC534413854,TC,R,0,R,
DC534413854,TC,RG,0,R,
DC534413854,TC,RM,0,R,
DC534413854,TC,RS,0,R,
DC535213241,TC,R,0,R,1.0
DC535213241,TC,RG,0,R,
DC535213241,TC,RM,0,R,
DC535213241,TC,RS,0,R,
DC535213242,TC,R,1,R,0.0
DC535213242,TC,RG,1,R,
DC535213242,TC,RM,1,R,
DC535213242,TC,RS,1,R,
DC535213243,TC,R,0,R,0.0
DC535213243,TC,RG,0,R,
DC535213243,TC,RM,0,R,
DC535213243,TC,RS,0,R,
DC535213244,TC,R,0,R,
DC535213244,TC,RG,0,R,
DC535213244,TC,RM,0,R,
DC535213244,TC,RS,0,R,
DC535913911,TC,R,1,R,1.0
DC535913911,TC,RG,1,R,
DC535913911,TC,RM,1,R,
DC535913911,TC,RS,1,R,
DC535913912,TC,R,1,R,0.0
DC535913912,TC,RG,1,R,
DC535913912,TC,RM,1,R,
DC535913912,TC,RS,1,R,
DC535913913,TC,R,0,R,0.0
DC535913913,TC,RG,0,R,
