TID,VAR,TRP,VAL,TRF,GRD
DC469814651,DEGFR,RS,-0.1615145191542358,R,
DC469814651,EGFR,RS,71.27126587188995,R,
DC469814651,TC,RM,0.0,R,
DC469814651,DEGFR,RM,-0.0744241153492647,R,
DC469814651,EGFR,RM,78.67395,R,
DC469814652,TC,R,0.0,R,0.0
DC469814652,DEGFR,R,-0.0970462957813421,R,1.4285714285714286
DC469814652,EGFR,R,63.20675929530605,R,71.0
DC469814652,TC,RS,1.0,R,
DC469814652,DEGFR,RS,-0.1327126732510796,R,
DC469814652,EGFR,RS,60.710112872424425,R,
DC469814652,TC,RM,0.0,R,
DC469814652,DEGFR,RM,-0.0603702000209263,R,
DC469814652,EGFR,RM,65.774086,R,
DC469814653,TC,R,1.0,R,0.0
DC469814653,DEGFR,R,-0.1466733488713666,R,-4.225352112676056
DC469814653,EGFR,R,60.586192230132966,R,68.0
DC469814653,TC,RS,1.0,R,
DC469814653,DEGFR,RS,-0.1541491787894366,R,
DC469814653,EGFR,RS,60.05540830595,R,
DC469814653,TC,RM,0.0,R,
DC469814653,DEGFR,RM,-0.0795584665217869,R,
DC469814653,EGFR,RM,65.35135,R,
DC469814654,TC,R,0.0,R,
DC469814654,DEGFR,R,-0.0525565105789311,R,
DC469814654,EGFR,R,64.42615728063268,R,
DC469814654,TC,RS,0.0,R,
DC469814654,DEGFR,RS,-0.0957846598582225,R,
DC469814654,EGFR,RS,61.48664312964087,R,
DC469814654,TC,RM,0.0,R,
DC469814654,DEGFR,RM,-0.0342692206887637,R,
DC469814654,EGFR,RM,65.66969,R,
DC472910281,TC,R,0.0,R,0.0
DC472910281,DEGFR,R,0.1587375548183348,R,-1.5151515151515151
DC472910281,EGFR,R,76.4766786180101,R,65.0
DC472910281,TC,RS,0.0,R,
DC472910281,DEGFR,RS,0.0016299348498445,R,
DC472910281,EGFR,RS,66.10757570008974,R,
DC472910281,TC,RM,0.0,R,
DC472910281,DEGFR,RM,0.0539652506510416,R,
DC472910281,EGFR,RM,69.56171,R,
DC472910282,TC,R,0.0,RS,
DC472910282,DEGFR,R,0.0872136261204865,RS,
DC472910282,EGFR,R,70.66888569783163,RS,
DC472910282,TC,RS,0.0,RS,
DC472910282,DEGFR,RS,-0.0219840300223601,RS,
DC472910282,EGFR,RS,63.57103804854659,RS,
DC472910282,TC,RM,0.0,RS,
DC472910282,DEGFR,RM,0.0162581223707932,RS,
DC472910282,EGFR,RM,66.05678,RS,
DC478512561,TC,R,1.0,RM,
DC478512561,DEGFR,R,-0.1023925071006063,RM,
DC478512561,EGFR,R,66.42295447455513,RM,
DC478512561,TC,RS,0.0,RM,
DC478512561,DEGFR,RS,-0.0826301918373452,RM,
DC478512561,EGFR,RS,67.88536580403645,RM,
DC478512561,TC,RM,1.0,RM,1.0
DC478512561,DEGFR,RM,-0.1301012812434016,RM,-13.513513513513514
DC478512561,EGFR,RM,64.372505,RM,64.0
DC478512562,TC,R,0.0,RM,
DC478512562,DEGFR,R,-0.0058220443066892,RM,
DC478512562,EGFR,R,63.62738916437189,RM,
DC478512562,TC,RS,0.0,RM,
DC478512562,DEGFR,RS,-0.0417690234141306,RM,
DC478512562,EGFR,RS,61.32678250149564,RM,
DC478512562,TC,RM,1.0,RM,1.0
DC478512562,DEGFR,RM,-0.1146309971809387,RM,-7.8125
DC478512562,EGFR,RM,56.663616,RM,59.0
DC478512563,TC,R,0.0,RM,
DC478512563,DEGFR,R,0.019926618722739,RM,
DC478512563,EGFR,R,60.1756705046416,RM,
DC478512563,TC,RS,0.0,RM,
DC478512563,DEGFR,RS,-0.0183063157006318,RM,
DC478512563,EGFR,RS,57.91992737366272,RM,
DC478512563,TC,RM,0.0,RM,0.0
DC478512563,DEGFR,RM,-0.0602454492601297,RM,30.508474576271187
DC478512563,EGFR,RM,55.44552,RM,77.0
DC478512564,TC,R,1.0,RM,
DC478512564,DEGFR,R,-0.22774068760168,RM,
DC478512564,EGFR,R,59.46396705467064,RM,
DC478512564,TC,RS,1.0,RM,
DC478512564,DEGFR,RS,-0.1216288127298869,RM,
DC478512564,EGFR,RS,67.6345814197987,RM,
DC478512564,TC,RM,1.0,RM,1.0
DC478512564,DEGFR,RM,-0.1253323245358157,RM,-7.792207792207792
DC478512564,EGFR,RM,67.34941,RM,71.0
DC478512565,TC,R,1.0,RM,
DC478512565,DEGFR,R,-0.1973483246292342,RM,
DC478512565,EGFR,R,56.98826895132437,RM,
DC478512565,TC,RS,1.0,RM,
DC478512565,DEGFR,RS,-0.1239623510358055,RM,
DC478512565,EGFR,RS,62.19867307645781,RM,
DC478512565,TC,RM,1.0,RM,1.0
DC478512565,DEGFR,RM,-0.1033265557087643,RM,-25.35211267605634
DC478512565,EGFR,RM,63.663815,RM,53.0
DC478512566,TC,R,0.0,RM,
DC478512566,DEGFR,R,0.1382757629657361,RM,
DC478512566,EGFR,R,60.32861543718401,RM,
DC478512566,TC,RS,0.0,RM,
DC478512566,DEGFR,RS,-0.0404679867233647,RM,
DC478512566,EGFR,RS,50.85519670366167,RM,
DC478512566,TC,RM,0.0,RM,0.0
DC478512566,DEGFR,RM,0.007805086531729,RM,9.433962264150944
DC478512566,EGFR,RM,53.41367,RM,58.0
DC478512567,TC,R,0.0,RM,
DC478512567,DEGFR,R,0.0087732710674878,RM,
DC478512567,EGFR,R,58.508849721914295,RM,
DC478512567,TC,RS,0.0,RM,
DC478512567,DEGFR,RS,-0.0928772028353911,RM,
DC478512567,EGFR,RS,52.61312223554732,RM,
DC478512567,TC,RM,0.0,RM,
DC478512567,DEGFR,RM,-0.0868738766374259,RM,
DC478512567,EGFR,RM,52.961315,RM,
DC478814371,TC,R,0.0,R,0.0
DC478814371,DEGFR,R,-0.0781249441692797,R,2.631578947368421
DC478814371,EGFR,R,70.06250424313474,R,78.0
DC478814371,TC,RS,0.0,R,
DC478814371,DEGFR,RS,-0.0407288407985493,R,
DC478814371,EGFR,RS,72.90460809931025,R,
DC478814371,TC,RM,0.0,R,
DC478814371,DEGFR,RM,-0.0132900037263569,R,
DC478814371,EGFR,RM,74.98996,R,
DC478814372,TC,R,0.0,R,0.0
DC478814372,DEGFR,R,-0.0886704250801845,R,8.974358974358974
DC478814372,EGFR,R,71.0837068437456,R,85.0
DC478814372,TC,RS,0.0,R,
DC478814372,DEGFR,RS,-0.0796078492268372,R,
DC478814372,EGFR,RS,71.79058776030669,R,
DC478814372,TC,RM,0.0,R,
DC478814372,DEGFR,RM,0.0022940024351462,R,
DC478814372,EGFR,RM,78.17893,R,
DC478814373,TC,R,1.0,R,1.0
DC478814373,DEGFR,R,-0.2777970384612266,R,-22.352941176470587
DC478814373,EGFR,R,61.38725173079574,R,66.0
DC478814373,TC,RS,1.0,R,
DC478814373,DEGFR,RS,-0.1531194026847965,R,
DC478814373,EGFR,RS,71.9848507717923,R,
DC478814373,TC,RM,0.0,R,
DC478814373,DEGFR,RM,-0.0562943402458639,R,
DC478814373,EGFR,RM,80.21498,R,
DC478814374,TC,R,0.0,R,
DC478814374,DEGFR,R,-0.0372084161215326,R,
DC478814374,EGFR,R,63.54424453597885,R,
DC478814374,TC,RS,1.0,R,
DC478814374,DEGFR,RS,-0.1089397011771736,R,
DC478814374,EGFR,RS,58.80997972230654,R,
DC478814374,TC,RM,0.0,R,
DC478814374,DEGFR,RM,-0.0695160952481356,R,
DC478814374,EGFR,RM,61.411938,R,
DC479210531,TC,R,0.0,R,0.0
DC479210531,DEGFR,R,0.1204261219026723,R,13.114754098360656
DC479210531,EGFR,R,68.34599343606301,R,69.0
DC479210531,TC,RS,0.0,R,
DC479210531,DEGFR,RS,-0.0228323580823996,R,
DC479210531,EGFR,RS,59.60722615697362,R,
DC479210531,TC,RM,0.0,R,
DC479210531,DEGFR,RM,0.0227383472880379,R,
DC479210531,EGFR,RM,62.38704,R,
DC479210532,TC,R,1.0,RS,
DC479210532,DEGFR,R,-0.1133436318305503,RS,
DC479210532,EGFR,R,61.179289403692025,RS,
DC479210532,TC,RS,0.0,RS,0.0
DC479210532,DEGFR,RS,-0.07476924383729,RS,5.797101449275362
DC479210532,EGFR,RS,63.840922175226986,RS,73.0
DC479210532,TC,RM,0.0,RS,
DC479210532,DEGFR,RM,-0.0887129410453464,RS,
DC479210532,EGFR,RM,62.878807,RS,
DC479210533,TC,R,0.0,RS,
DC479210533,DEGFR,R,-0.0880913454598983,RS,
DC479210533,EGFR,R,66.56933178142742,RS,
DC479210533,TC,RS,1.0,RS,
DC479210533,DEGFR,RS,-0.1023801407901708,RS,
DC479210533,EGFR,RS,65.52624972231753,RS,
DC479210533,TC,RM,0.0,RS,
DC479210533,DEGFR,RM,-0.0556269606498822,RS,
DC479210533,EGFR,RM,68.93923,RS,
DC482213781,TC,R,0.0,R,0.0
DC482213781,DEGFR,R,0.2245097452235514,R,29.23076923076923
DC482213781,EGFR,R,79.59313343953085,R,84.0
DC482213781,TC,RS,0.0,R,
DC482213781,DEGFR,RS,-0.03225988545355,R,
DC482213781,EGFR,RS,62.90310744551925,R,
DC482213781,TC,RM,0.0,R,
DC482213781,DEGFR,RM,0.0605225783128004,R,
DC482213781,EGFR,RM,68.93397,R,
DC482213782,TC,R,1.0,R,1.0
DC482213782,DEGFR,R,-0.2588469346159776,R,-23.80952380952381
DC482213782,EGFR,R,62.25685749225788,R,64.0
DC482213782,TC,RS,0.0,R,
DC482213782,DEGFR,RS,-0.0713012061984382,R,
DC482213782,EGFR,RS,78.01069867933118,R,
DC482213782,TC,RM,0.0,R,
DC482213782,DEGFR,RM,-0.0717679886590866,R,
DC482213782,EGFR,RM,77.97149,R,
DC482213783,TC,R,0.0,R,0.0
DC482213783,DEGFR,R,0.1642654123964968,R,6.25
DC482213783,EGFR,R,74.5129863933758,R,68.0
DC482213783,TC,RS,0.0,R,
DC482213783,DEGFR,RS,-0.0336368040995554,R,
DC482213783,EGFR,RS,61.84724453762845,R,
DC482213783,TC,RM,0.0,R,
DC482213783,DEGFR,RM,0.0361287593841552,R,
DC482213783,EGFR,RM,66.31224,R,
DC482213784,TC,R,0.0,R,
DC482213784,DEGFR,R,0.0323962365416455,R,
DC482213784,EGFR,R,70.2029440848319,R,
DC482213784,TC,RS,0.0,R,
DC482213784,DEGFR,RS,-0.0531170465482501,R,
DC482213784,EGFR,RS,64.38804083471899,R,
DC482213784,TC,RM,0.0,R,
DC482213784,DEGFR,RM,0.0096198811250574,R,
DC482213784,EGFR,RM,68.65415,R,
DC482510481,TC,R,0.0,R,1.0
DC482510481,DEGFR,R,-0.0005949156420366,R,-39.583333333333336
DC482510481,EGFR,R,47.97144404918224,R,29.0
DC482510481,TC,RS,0.0,R,
DC482510481,DEGFR,RS,-0.0252283371246613,R,
DC482510481,EGFR,RS,46.789039818016256,R,
DC482510481,TC,RM,0.0,R,
DC482510481,DEGFR,RM,-0.0285414854685465,R,
DC482510481,EGFR,RM,46.63001,R,
DC482510482,TC,R,0.0,RS,
DC482510482,DEGFR,R,0.5452450654589885,RS,
DC482510482,EGFR,R,44.81210689831067,RS,
DC482510482,TC,RS,0.0,RS,
DC482510482,DEGFR,RS,0.1444666181969026,RS,
DC482510482,EGFR,RS,33.18953192771018,RS,
DC482510482,TC,RM,0.0,RS,
DC482510482,DEGFR,RM,0.3426422908388335,RS,
DC482510482,EGFR,RM,38.936626,RS,
DC482810871,TC,R,0.0,R,0.0
DC482810871,DEGFR,R,0.0258296909990969,R,14.0625
DC482810871,EGFR,R,65.6531002239422,R,73.0
DC482810871,TC,RS,0.0,R,
DC482810871,DEGFR,RS,-0.0625112609820323,R,
DC482810871,EGFR,RS,59.99927929714993,R,
DC482810871,TC,RM,0.0,R,
DC482810871,DEGFR,RM,-0.0222883820533752,R,
DC482810871,EGFR,RM,62.573544,R,
DC482810872,TC,R,0.0,RS,
DC482810872,DEGFR,R,-0.0649739664934492,RS,
DC482810872,EGFR,R,68.2569004459782,RS,
DC482810872,TC,RS,1.0,RS,
DC482810872,DEGFR,RS,-0.1504566136604619,RS,
DC482810872,EGFR,RS,62.01666720278628,RS,
DC482810872,TC,RM,0.0,RS,
DC482810872,DEGFR,RM,-0.083576986234482,RS,
DC482810872,EGFR,RM,66.89888,RS,
DC484211621,TC,R,1.0,R,1.0
DC484211621,DEGFR,R,-0.3131050722735063,R,-10.0
DC484211621,EGFR,R,41.21369566358962,R,54.0
DC484211621,TC,RS,1.0,R,
DC484211621,DEGFR,RS,-0.1685893015818552,R,
DC484211621,EGFR,RS,49.884641905088685,R,
DC484211621,TC,RM,1.0,R,
DC484211621,DEGFR,RM,-0.1438131332397461,R,
DC484211621,EGFR,RM,51.371212,R,
DC484211622,TC,R,1.0,RM,
DC484211622,DEGFR,R,-0.3015242235796587,RM,
DC484211622,EGFR,R,37.71769192669843,RM,
DC484211622,TC,RS,1.0,RM,
DC484211622,DEGFR,RS,-0.1566462473826366,RM,
DC484211622,EGFR,RS,45.54110264133762,RM,
DC484211622,TC,RM,1.0,RM,
DC484211622,DEGFR,RM,-0.1624556647406684,RM,
DC484211622,EGFR,RM,45.227394,RM,
DC484713261,TC,R,0.0,R,1.0
DC484713261,DEGFR,R,-0.0211382525103228,R,-31.25
DC484713261,EGFR,R,46.9853638795045,R,33.0
DC484713261,TC,RS,0.0,R,
DC484713261,DEGFR,RS,-0.0552027977264679,R,
DC484713261,EGFR,RS,45.35026570912954,R,
DC484713261,TC,RM,0.0,R,
DC484713261,DEGFR,RM,-0.0123788515726725,R,
DC484713261,EGFR,RM,47.405815,R,
DC484713262,TC,R,0.0,R,0.0
DC484713262,DEGFR,R,0.1021696402601553,R,12.12121212121212
DC484713262,EGFR,R,36.37159812858513,R,37.0
DC484713262,TC,RS,0.0,R,
DC484713262,DEGFR,RS,0.1122637849475007,R,
DC484713262,EGFR,RS,36.704704903267526,R,
DC484713262,TC,RM,0.0,R,
DC484713262,DEGFR,RM,0.0982314601089015,R,
DC484713262,EGFR,RM,36.24164,R,
DC484713263,TC,R,0.0,R,1.0
DC484713263,DEGFR,R,0.064295020117774,R,-13.513513513513514
DC484713263,EGFR,R,39.37891574435764,R,32.0
DC484713263,TC,RS,0.0,R,
DC484713263,DEGFR,RS,0.026614592955993,R,
DC484713263,EGFR,RS,37.98473993937174,R,
DC484713263,TC,RM,0.0,R,
DC484713263,DEGFR,RM,0.034703847524282,R,
DC484713263,EGFR,RM,38.284042,R,
DC484713264,TC,R,0.0,R,
DC484713264,DEGFR,R,0.2265180531206789,R,
DC484713264,EGFR,R,39.24857769986173,R,
DC484713264,TC,RS,0.0,R,
DC484713264,DEGFR,RS,0.2195260567708059,R,
DC484713264,EGFR,RS,39.02483381666579,R,
DC484713264,TC,RM,0.0,R,
DC484713264,DEGFR,RM,0.1427462100982666,R,
DC484713264,EGFR,RM,36.56788,R,
DC487211571,TC,R,0.0,R,1.0
DC487211571,DEGFR,R,-0.0486265159584021,R,-6.666666666666667
DC487211571,EGFR,R,57.08240904249587,R,56.0
DC487211571,TC,RS,0.0,R,
DC487211571,DEGFR,RS,-0.0898847219106313,R,
DC487211571,EGFR,RS,54.60691668536212,R,
DC487211571,TC,RM,0.0,R,
DC487211571,DEGFR,RM,-0.0683644612630208,R,
DC487211571,EGFR,RM,55.898132,R,
DC487211572,TC,R,0.0,RM,
DC487211572,DEGFR,R,0.4340700263273354,RM,
DC487211572,EGFR,R,80.30792147433078,RM,
DC487211572,TC,RS,0.0,RM,
DC487211572,DEGFR,RS,0.0807671589894337,RM,
DC487211572,EGFR,RS,60.52296090340829,RM,
DC487211572,TC,RM,0.0,RM,
DC487211572,DEGFR,RM,0.1486368179321289,RM,
DC487211572,EGFR,RM,64.32366,RM,
DC487313551,TC,R,0.0,R,0.0
DC487313551,DEGFR,R,-0.0118661085560003,R,7.142857142857143
DC487313551,EGFR,R,55.33549792086398,R,60.0
DC487313551,TC,RS,1.0,R,
DC487313551,DEGFR,RS,-0.1016605879195715,R,
DC487313551,EGFR,RS,50.30700707650399,R,
DC487313551,TC,RM,0.0,R,
DC487313551,DEGFR,RM,-0.0232802118573869,R,
DC487313551,EGFR,RM,54.69631,R,
DC487313552,TC,R,1.0,R,1.0
DC487313552,DEGFR,R,-0.1526006675697303,R,-10.0
DC487313552,EGFR,R,50.84395994581618,R,54.0
DC487313552,TC,RS,1.0,R,
DC487313552,DEGFR,RS,-0.1596199946360544,R,
DC487313552,EGFR,RS,50.42280032183673,R,
DC487313552,TC,RM,1.0,R,
DC487313552,DEGFR,RM,-0.107019551595052,R,
DC487313552,EGFR,RM,53.578827,R,
DC487313553,TC,R,1.0,R,1.0
DC487313553,DEGFR,R,-0.254944297477409,R,-46.2962962962963
DC487313553,EGFR,R,40.23300793621991,R,29.0
DC487313553,TC,RS,1.0,R,
DC487313553,DEGFR,RS,-0.1616813652030937,R,
DC487313553,EGFR,RS,45.269206279032936,R,
DC487313553,TC,RM,1.0,R,
DC487313553,DEGFR,RM,-0.11953247918023,R,
DC487313553,EGFR,RM,47.545246,R,
DC487313554,TC,R,0.0,R,
DC487313554,DEGFR,R,0.3210516240022266,R,
DC487313554,EGFR,R,38.31049709606457,R,
DC487313554,TC,RS,0.0,R,
DC487313554,DEGFR,RS,0.1804119843657469,R,
DC487313554,EGFR,RS,34.23194754660666,R,
DC487313554,TC,RM,0.0,R,
DC487313554,DEGFR,RM,0.2627338540965113,R,
DC487313554,EGFR,RM,36.61928,R,
DC488312171,TC,R,0.0,RS,
DC488312171,DEGFR,R,0.2834779352951316,RS,
DC488312171,EGFR,R,93.6938892765446,RS,
DC488312171,TC,RS,0.0,RS,0.0
DC488312171,DEGFR,RS,0.017639223240223,RS,13.6986301369863
DC488312171,EGFR,RS,74.28766329653628,RS,83.0
DC488312171,TC,RM,0.0,RS,
DC488312171,DEGFR,RM,0.0909102975505672,RS,
DC488312171,EGFR,RM,79.63645,RS,
DC488312172,TC,R,0.0,RS,
DC488312172,DEGFR,R,-0.0102920723796438,RS,
DC488312172,EGFR,R,82.14575799248956,RS,
DC488312172,TC,RS,0.0,RS,
DC488312172,DEGFR,RS,-0.0672673389265465,RS,
DC488312172,EGFR,RS,77.41681086909664,RS,
DC488312172,TC,RM,0.0,RS,
DC488312172,DEGFR,RM,0.0128267586949359,RS,
DC488312172,EGFR,RM,84.06462,RS,
DC488514551,TC,R,1.0,R,0.0
DC488514551,DEGFR,R,-0.1335024737997774,R,13.25301204819277
DC488514551,EGFR,R,71.91929467461847,R,94.0
DC488514551,TC,RS,0.0,R,
DC488514551,DEGFR,RS,-0.0663570510465107,R,
DC488514551,EGFR,RS,77.4923647631396,R,
DC488514551,TC,RM,0.0,R,
DC488514551,DEGFR,RM,-0.0355947103845067,R,
DC488514551,EGFR,RM,80.04564,R,
DC488514552,TC,R,1.0,R,1.0
DC488514552,DEGFR,R,-0.2444438397377857,R,-24.46808510638298
DC488514552,EGFR,R,71.02227906464815,R,71.0
DC488514552,TC,RS,0.0,R,
DC488514552,DEGFR,RS,-0.0991320567088084,R,
DC488514552,EGFR,RS,84.68158666937201,R,
DC488514552,TC,RM,0.0,R,
DC488514552,DEGFR,RM,-0.0217003517962516,R,
DC488514552,EGFR,RM,91.96017,R,
DC488514553,TC,R,0.0,R,0.0
DC488514553,DEGFR,R,0.0350748398458978,R,29.5774647887324
DC488514553,EGFR,R,73.49031362905875,R,92.0
DC488514553,TC,RS,0.0,R,
DC488514553,DEGFR,RS,-0.0321336689825484,R,
DC488514553,EGFR,RS,68.71850950223906,R,
DC488514553,TC,RM,0.0,R,
DC488514553,DEGFR,RM,0.0480710956412301,R,
DC488514553,EGFR,RM,74.41305,R,
DC488514554,TC,R,1.0,R,
DC488514554,DEGFR,R,-0.1678983361373325,R,
DC488514554,EGFR,R,76.55335307536541,R,
DC488514554,TC,RS,0.0,R,
DC488514554,DEGFR,RS,-0.0866293864207224,R,
DC488514554,EGFR,RS,84.03009644929354,R,
DC488514554,TC,RM,0.0,R,
DC488514554,DEGFR,RM,0.0076701122781504,R,
DC488514554,EGFR,RM,92.70565,R,
DC490711111,TC,R,0.0,RG,
DC490711111,DEGFR,R,0.1042965676924908,RG,
DC490711111,EGFR,R,50.79764211385458,RG,
DC490711111,TC,RS,0.0,RG,
DC490711111,DEGFR,RS,0.0159104224330904,RG,
DC490711111,EGFR,RS,46.73187943192216,RG,
DC490711111,TC,RM,0.0,RG,
DC490711111,DEGFR,RM,0.001650685849397,RG,
DC490711111,EGFR,RM,46.07593,RG,
DC490711112,TC,R,0.0,RG,
DC490711112,DEGFR,R,0.0195261660280886,RG,
DC490711112,EGFR,R,56.07393913154488,RG,
DC490711112,TC,RS,1.0,RG,
DC490711112,DEGFR,RS,-0.1028560335376436,RG,
DC490711112,EGFR,RS,49.3429181554296,RG,
DC490711112,TC,RM,0.0,RG,
DC490711112,DEGFR,RM,-0.0372797185724431,RG,
DC490711112,EGFR,RM,52.949615,RG,
DC497012671,TC,R,1.0,RM,
DC497012671,DEGFR,R,-0.1565516673039105,RM,
DC497012671,EGFR,R,51.450348294461456,RM,
DC497012671,TC,RS,1.0,RM,
DC497012671,DEGFR,RS,-0.1261315459145909,RM,
DC497012671,EGFR,RS,53.30597569920995,RM,
DC497012671,TC,RM,0.0,RM,0.0
DC497012671,DEGFR,RM,-0.0318953717341188,RM,6.557377049180328
DC497012671,EGFR,RM,59.054382,RM,65.0
DC497012672,TC,R,1.0,RM,
DC497012672,DEGFR,R,-0.2338952652932755,RM,
DC497012672,EGFR,R,49.79680775593709,RM,
DC497012672,TC,RS,1.0,RM,
DC497012672,DEGFR,RS,-0.1559389438219394,RM,
DC497012672,EGFR,RS,54.863968651573934,RM,
DC497012672,TC,RM,0.0,RM,
DC497012672,DEGFR,RM,-0.0551531865046574,RM,
DC497012672,EGFR,RM,61.415043,RM,
DC497111261,TC,R,1.0,R,1.0
DC497111261,DEGFR,R,-0.2959452431159379,R,-15.730337078651685
DC497111261,EGFR,R,62.66087336268153,R,75.0
DC497111261,TC,RS,1.0,R,
DC497111261,DEGFR,RS,-0.1892139895481913,R,
DC497111261,EGFR,RS,72.15995493021097,R,
DC497111261,TC,RM,0.0,R,
DC497111261,DEGFR,RM,-0.0762723429819171,R,
DC497111261,EGFR,RM,82.21176,R,
DC497111262,TC,R,1.0,RG,
DC497111262,DEGFR,R,-0.1493229652381874,RG,
DC497111262,EGFR,R,63.80077760713594,RG,
DC497111262,TC,RS,1.0,RG,
DC497111262,DEGFR,RS,-0.171975226874824,RG,
DC497111262,EGFR,RS,62.1018579843882,RG,
DC497111262,TC,RM,0.0,RG,
DC497111262,DEGFR,RM,-0.0682062784830729,RG,
DC497111262,EGFR,RM,69.88453,RG,
DC497111263,TC,R,1.0,RG,
DC497111263,DEGFR,R,-0.1699077979351541,RG,
DC497111263,EGFR,R,50.6356243259556,RG,
DC497111263,TC,RS,1.0,RG,
DC497111263,DEGFR,RS,-0.1844226841101916,RG,
DC497111263,EGFR,RS,49.75021626927831,RG,
DC497111263,TC,RM,0.0,RG,
DC497111263,DEGFR,RM,-0.0541618222095927,RG,
DC497111263,EGFR,RM,57.69613,RG,
DC504714251,TC,R,0.0,R,1.0
DC504714251,DEGFR,R,-0.076446886950427,R,-18.666666666666668
DC504714251,EGFR,R,69.26648347871797,R,61.0
DC504714251,TC,RS,0.0,R,
DC504714251,DEGFR,RS,-0.0634727244334178,R,
DC504714251,EGFR,RS,70.23954566749366,R,
DC504714251,TC,RM,0.0,R,
DC504714251,DEGFR,RM,-0.0620661417643229,R,
DC504714251,EGFR,RM,70.34504,R,
DC504714252,TC,R,0.0,R,0.0
DC504714252,DEGFR,R,0.0986819722724853,R,0.0
DC504714252,EGFR,R,67.0196003086216,R,61.0
DC504714252,TC,RS,0.0,R,
DC504714252,DEGFR,RS,-0.0146459552143476,R,
DC504714252,EGFR,RS,60.1065967319248,R,
DC504714252,TC,RM,0.0,R,
DC504714252,DEGFR,RM,-0.0126882459296554,R,
DC504714252,EGFR,RM,60.226017,R,
DC504714253,TC,R,0.0,R,0.0
DC504714253,DEGFR,R,0.0612286491583716,R,1.639344262295082
DC504714253,EGFR,R,64.73494759866067,R,62.0
DC504714253,TC,RS,0.0,R,
DC504714253,DEGFR,RS,-0.0276568244750417,R,
DC504714253,EGFR,RS,59.31293370702245,R,
DC504714253,TC,RM,0.0,R,
DC504714253,DEGFR,RM,-0.0148199112688908,R,
DC504714253,EGFR,RM,60.095985,R,
DC504714254,TC,R,0.0,R,
DC504714254,DEGFR,R,0.1007523180174409,R,
DC504714254,EGFR,R,68.24664371708134,R,
DC504714254,TC,RS,0.0,R,
DC504714254,DEGFR,RS,0.0034401075190771,R,
DC504714254,EGFR,RS,62.21328666618278,R,
DC504714254,TC,RM,0.0,R,
DC504714254,DEGFR,RM,-0.0341605524862966,R,
DC504714254,EGFR,RM,59.882046,R,
DC508611501,TC,R,0.0,R,1.0
DC508611501,DEGFR,R,0.0538022624326334,R,-19.047619047619047
DC508611501,EGFR,R,66.3895425332559,R,51.0
DC508611501,TC,RS,0.0,R,
DC508611501,DEGFR,RS,-0.0404990698226476,R,
DC508611501,EGFR,RS,60.4485586011732,R,
DC508611501,TC,RM,0.0,R,
DC508611501,DEGFR,RM,-0.0708499484592014,R,
DC508611501,EGFR,RM,58.536453,R,
DC508611502,TC,R,0.0,RM,
DC508611502,DEGFR,R,-0.0093004989152324,RM,
DC508611502,EGFR,R,50.52567455532314,RM,
DC508611502,TC,RS,0.0,RM,
DC508611502,DEGFR,RS,0.0342711977814642,RM,
DC508611502,EGFR,RS,52.747831086854674,RM,
DC508611502,TC,RM,0.0,RM,
DC508611502,DEGFR,RM,0.0200622408997778,RM,
DC508611502,EGFR,RM,52.023174,RM,
DC509713481,TC,R,0.0,R,0.0
DC509713481,DEGFR,R,0.1834528628054324,R,1.851851851851852
DC509713481,EGFR,R,63.90645459149335,R,55.0
DC509713481,TC,RS,0.0,R,
DC509713481,DEGFR,RS,0.0343307785324386,R,
DC509713481,EGFR,RS,55.853862040751686,R,
DC509713481,TC,RM,0.0,R,
DC509713481,DEGFR,RM,0.1072491539849175,R,
DC509713481,EGFR,RM,59.791454,R,
DC509713482,TC,R,0.0,R,0.0
DC509713482,DEGFR,R,0.1457652490580957,R,21.818181818181817
DC509713482,EGFR,R,63.01708869819527,R,67.0
DC509713482,TC,RS,0.0,R,
DC509713482,DEGFR,RS,-0.0003622618979064,R,
DC509713482,EGFR,RS,54.98007559561515,R,
DC509713482,TC,RM,0.0,R,
DC509713482,DEGFR,RM,0.0691746798428622,R,
DC509713482,EGFR,RM,58.804607,R,
DC509713483,TC,R,0.0,R,0.0
DC509713483,DEGFR,R,0.0162177303318142,R,7.462686567164179
DC509713483,EGFR,R,68.08658793223155,R,72.0
DC509713483,TC,RS,0.0,R,
DC509713483,DEGFR,RS,-0.0377003427505236,R,
DC509713483,EGFR,RS,64.47407703571491,R,
DC509713483,TC,RM,0.0,R,
DC509713483,DEGFR,RM,0.0312410041467467,R,
DC509713483,EGFR,RM,69.09315,R,
DC509713484,TC,R,1.0,R,
DC509713484,DEGFR,R,-0.1065327939328489,R,
DC509713484,EGFR,R,64.32963883683487,R,
DC509713484,TC,RS,0.0,R,
DC509713484,DEGFR,RS,-0.0970135221968184,R,
DC509713484,EGFR,RS,65.01502640182908,R,
DC509713484,TC,RM,0.0,R,
DC509713484,DEGFR,RM,-0.0692711936102973,R,
DC509713484,EGFR,RM,67.012474,R,
DC510512181,TC,R,1.0,RS,
DC510512181,DEGFR,R,-0.1135243262024949,RS,
DC510512181,EGFR,R,75.35043227278793,RS,
DC510512181,TC,RS,0.0,RS,0.0
DC510512181,DEGFR,RS,-0.0313499576020759,RS,14.117647058823527
DC510512181,EGFR,RS,82.33525360382355,RS,97.0
DC510512181,TC,RM,0.0,RS,
